question_id,topk_mass,neg_entropy,neg_logprob_var,is_correct,fault_type,is_faulty
gsm8k_14,0.9958127501256506,-0.20791420215359468,-10.375578575636245,False,clean,False
gsm8k_14,0.9964629098932324,-0.2052239933435977,-9.560303112500439,True,clean,False
gsm8k_14,0.9970770784381878,-0.24809255180049308,-9.371691586216677,True,clean,False
gsm8k_14,0.9964667801219703,-0.19242553023758144,-10.310593864447082,True,clean,False
gsm8k_15,0.9901623074803467,-0.2965020084605215,-12.306286074367991,False,clean,False
gsm8k_15,0.966497577759141,-0.42415014253618327,-11.567969211560017,False,clean,False
gsm8k_15,0.9911861872954062,-0.3167964646361526,-15.191008374843053,False,clean,False
gsm8k_15,0.993028860166413,-0.26716432656773204,-12.863856346411442,False,clean,False
gsm8k_15,0.9967686047310578,-0.22246099630624588,-12.669002045843387,False,clean,False
gsm8k_15,0.9924905210916414,-0.26549324051772677,-13.807310801786128,False,clean,False
gsm8k_15,0.9884605573492854,-0.27550738530207436,-13.067988637648257,False,clean,False
gsm8k_16,0.9808107963712165,-0.4676019549364848,-8.944465870568997,True,clean,False
gsm8k_16,0.9735714662259515,-0.5714011396750793,-8.014746377033767,False,clean,False
gsm8k_16,0.9739223831791466,-0.4982246147854252,-7.938652512118963,True,clean,False
gsm8k_16,0.9728968219081412,-0.4415935927140264,-9.370888068374526,True,clean,False
gsm8k_16,0.9561913754377512,-0.5623928851110792,-7.374448448619691,True,clean,False
gsm8k_16,0.9399032385731078,-0.6871258291413257,-5.077799425673616,False,clean,False
gsm8k_16,0.9779627320190831,-0.41462343993873146,-10.60107031967196,True,clean,False
gsm8k_17,0.9982613037708382,-0.1880984724349327,-10.963720010201977,True,clean,False
gsm8k_17,0.9976540702034901,-0.19929541739887627,-11.832343523709373,True,clean,False
gsm8k_17,0.9980946204855595,-0.15773122303852574,-10.330019923346242,True,clean,False
gsm8k_17,0.9983487030441485,-0.17191172289962223,-12.508081747940743,True,clean,False
gsm8k_17,0.9994277766269447,-0.15359285279121496,-9.98472019798646,True,clean,False
gsm8k_17,0.999095302273586,-0.15630897954166484,-11.904928116111753,True,clean,False
gsm8k_17,0.9992204880318952,-0.1416756566607573,-9.426538857286456,True,clean,False
gsm8k_18,0.9979640128886254,-0.22686776398096856,-10.713429355030458,True,clean,False
gsm8k_18,0.9977826501555884,-0.25334780659226275,-9.561038783310744,False,clean,False
gsm8k_18,0.9923075880471134,-0.3526142793407868,-8.553909765540679,False,clean,False
gsm8k_18,0.9944727988559061,-0.3097145970890179,-9.497197317469007,False,clean,False
gsm8k_18,0.9955128841072984,-0.2666916236614071,-10.220354902011241,True,clean,False
gsm8k_18,0.9962152596321656,-0.2864234540607752,-10.154387312637779,False,clean,False
gsm8k_18,0.9952523153765516,-0.33797522469411184,-10.942858529706777,True,clean,False
gsm8k_19,0.995242281651615,-0.31563963506704357,-9.58720625205191,True,clean,False
gsm8k_19,0.9933012734465929,-0.3050821610191983,-9.26030295094775,True,clean,False
gsm8k_19,0.9896079284907384,-0.4106118771062034,-7.93596851993758,True,clean,False
gsm8k_19,0.9904530291457189,-0.34742611414722513,-9.040125243939999,True,clean,False
gsm8k_19,0.9914556000398184,-0.3439267048755859,-10.0787298847741,True,clean,False
gsm8k_19,0.9853928247158735,-0.460297850733401,-7.765137812958478,True,clean,False
gsm8k_19,0.9939756735006976,-0.3046218940639593,-9.481337137487486,True,clean,False
gsm8k_20,0.980274546161125,-0.3677012800917736,-11.510995357933123,False,clean,False
gsm8k_20,0.9809497037718011,-0.40843431926993723,-8.970770350331215,True,clean,False
gsm8k_20,0.9904627700796113,-0.3159707997738485,-10.829936731347216,False,clean,False
gsm8k_20,0.9908532970197265,-0.3606091157462672,-12.75500679521376,False,clean,False
gsm8k_20,0.9907935645011017,-0.3449829270160557,-12.358859761178566,False,clean,False
gsm8k_20,0.9856062868334331,-0.3205876385183818,-12.005868636251705,True,clean,False
gsm8k_20,0.9805965000990599,-0.36292456520078,-10.098497162454759,False,clean,False
gsm8k_21,0.9924305878995315,-0.27484099117933863,-12.447297197912299,True,clean,False
gsm8k_21,0.9946924812662912,-0.256915702216564,-11.798518335682079,True,clean,False
gsm8k_21,0.989776934206959,-0.3423142661229767,-12.098704406149825,True,clean,False
gsm8k_21,0.9903487373113652,-0.4105539908871183,-12.251619525173346,False,clean,False
gsm8k_21,0.987429127810363,-0.3903285086087113,-9.902765560028529,False,clean,False
gsm8k_21,0.9589416329947731,-0.5378937625881133,-11.712598232724098,False,clean,False
gsm8k_21,0.9919263110560865,-0.3411175334928479,-10.454199356864326,False,clean,False
gsm8k_22,0.9969109652381833,-0.24429156217513281,-12.089888207479827,True,clean,False
gsm8k_22,0.9952614174018936,-0.2514165996783802,-10.885158875273406,True,clean,False
gsm8k_22,0.9905686572988559,-0.37540612716599664,-11.276898447366108,True,clean,False
gsm8k_22,0.9959629773855389,-0.269108881463028,-11.503652924444086,True,clean,False
gsm8k_22,0.995942171994483,-0.24107341375055308,-11.428562139598634,True,clean,False
gsm8k_22,0.9935942621446555,-0.28221111377383085,-11.282528727977267,True,clean,False
gsm8k_22,0.9947261442086891,-0.22703977926703606,-11.713062266768848,True,clean,False
gsm8k_23,0.9928282261598826,-0.24763503409605886,-13.074858950763373,False,clean,False
gsm8k_23,0.976282196387376,-0.4834848213354785,-12.934189724730082,True,clean,False
gsm8k_23,0.9968637808834306,-0.2489348292021277,-12.471912103603662,False,clean,False
gsm8k_23,0.9951601196572772,-0.2689128063568319,-13.054241089657644,False,clean,False
gsm8k_23,0.9916634674694113,-0.248959393628072,-12.47942491368606,False,clean,False
gsm8k_23,0.9930487727831153,-0.2523533592353181,-13.46732981431749,False,clean,False
gsm8k_23,0.9930941379867544,-0.3036264301052506,-12.868333825742317,True,clean,False
gsm8k_24,0.9905775847784686,-0.3154714449826959,-14.84064690488777,False,clean,False
gsm8k_24,0.9895185166002335,-0.3410538083335506,-16.274702042204744,True,clean,False
gsm8k_24,0.9931007177595504,-0.3058250578059945,-18.107834865943342,True,clean,False
gsm8k_24,0.9908430032573419,-0.3742869032675759,-14.005338444235797,True,clean,False
gsm8k_24,0.9890268390837786,-0.3239542120823414,-17.206848507682537,True,clean,False
gsm8k_24,0.9950997285997708,-0.2690417929444886,-13.164673311819865,True,clean,False
gsm8k_24,0.9860491817635133,-0.4122265527982472,-13.441779096081715,False,clean,False
gsm8k_25,0.9983852721040005,-0.20276336592593144,-10.37413525006951,True,clean,False
gsm8k_25,0.9993169599369176,-0.1639283142061892,-10.841588622546192,True,clean,False
gsm8k_25,0.996316786987109,-0.323018818763494,-12.192385921619588,True,clean,False
gsm8k_25,0.9964164741480349,-0.24451170123353727,-10.697519850721626,True,clean,False
gsm8k_25,0.9981225255230002,-0.23532265960053564,-11.60470494597749,True,clean,False
gsm8k_25,0.9968823351649945,-0.2541122540963689,-10.918594004108677,True,clean,False
gsm8k_25,0.9968976066747857,-0.2897190639506018,-10.248431270719339,True,clean,False
gsm8k_26,0.9995342689170514,-0.1561310120378578,-10.945319203862015,True,clean,False
gsm8k_26,0.999734026682833,-0.11140336397091184,-9.810572961160569,True,clean,False
gsm8k_26,0.9995715850296304,-0.09042076024081275,-8.519440049578932,True,clean,False
gsm8k_26,0.9996644431232212,-0.10666910576879174,-10.786783972012326,True,clean,False
gsm8k_26,0.9991443993381658,-0.1541703170331732,-11.914745517024414,True,clean,False
gsm8k_26,0.999508647754857,-0.1149723439652251,-10.491576610613507,True,clean,False
gsm8k_26,0.9993594651667365,-0.18068744634372536,-11.56086506141009,True,clean,False
gsm8k_27,0.9975452341952746,-0.25405296129106847,-10.299731474317447,False,clean,False
gsm8k_27,0.9979589032651975,-0.28079340109172896,-11.272331146952991,False,clean,False
gsm8k_27,0.991587148477164,-0.3678163477807264,-9.956634118870733,False,clean,False
gsm8k_27,0.9960233118099351,-0.3290172061207127,-10.467387129821327,False,clean,False
gsm8k_27,0.9969549433082795,-0.26092215728422957,-10.891135032461701,False,clean,False
gsm8k_27,0.9943213795140211,-0.3439498767653341,-11.382740277829676,False,clean,False
gsm8k_27,0.9968581288147621,-0.24803716378241894,-11.538570291781431,False,clean,False
gsm8k_28,0.9765533589280928,-0.46302376974122705,-10.581785563664937,True,clean,False
gsm8k_28,0.9915742570224392,-0.32694962736092287,-8.374953244480997,False,clean,False
gsm8k_28,0.9920914099016435,-0.3137758891872482,-7.627447561441003,False,clean,False
gsm8k_28,0.994029535448743,-0.3736797716642448,-10.020174164201187,True,clean,False
gsm8k_28,0.9652230598008377,-0.506267496141939,-5.86713179771593,False,clean,False
gsm8k_28,0.9923279458976888,-0.3336219892181539,-9.456613450690604,True,clean,False
gsm8k_28,0.9905822798633024,-0.3350289264485994,-11.174410920684315,False,clean,False
gsm8k_29,0.9945490156225065,-0.3778500544005154,-7.865890842831611,True,clean,False
gsm8k_29,0.9965440012501583,-0.2760125838339048,-11.727717064613099,True,clean,False
gsm8k_29,0.9945392751663285,-0.3106026983095542,-10.806357955870968,True,clean,False
gsm8k_29,0.9867649047452902,-0.3795948493988858,-11.141648313471,False,clean,False
gsm8k_29,0.9958203195421608,-0.3025636313455569,-8.16214060909091,True,clean,False
gsm8k_29,0.9856002793985625,-0.4698636113766967,-7.521230164585286,False,clean,False
gsm8k_29,0.9868479657908061,-0.4198550316486442,-7.71297444067765,True,clean,False
gsm8k_30,0.9970858954781495,-0.27719524492157394,-14.608222047719694,True,clean,False
gsm8k_30,0.9968988865630721,-0.23509460968739893,-14.347919994056479,True,clean,False
gsm8k_30,0.998410069035601,-0.21172195064417115,-14.17021108325193,True,clean,False
gsm8k_30,0.9964796312666028,-0.253415087400894,-15.523161222872895,True,clean,False
gsm8k_30,0.9972865235307393,-0.20712518944889263,-13.93558970632895,True,clean,False
gsm8k_30,0.9973387694075834,-0.2803457000697426,-13.74865716998211,True,clean,False
gsm8k_30,0.9970441963498897,-0.27997860641065825,-15.104178140859732,True,clean,False
gsm8k_31,0.9971904758101369,-0.27726338781506465,-9.788186954759606,True,clean,False
gsm8k_31,0.9978400958787905,-0.22368295148066272,-11.05491433527116,True,clean,False
gsm8k_31,0.9978050622149647,-0.2730119203821027,-13.017075860150491,True,clean,False
gsm8k_31,0.9978200523726903,-0.2900223690707861,-11.99830359613241,True,clean,False
gsm8k_31,0.9964505006227691,-0.3241207245556368,-10.122637270691238,True,clean,False
gsm8k_31,0.9986580798516936,-0.2512906945959289,-11.327825749271078,True,clean,False
gsm8k_31,0.9978359159320647,-0.2369974553769371,-11.322339562182433,True,clean,False
gsm8k_32,0.9948786823525112,-0.27558498988383096,-12.453583259983777,True,clean,False
gsm8k_32,0.9966238396820803,-0.2831879010881598,-12.774672295994474,True,clean,False
gsm8k_32,0.9983440552204225,-0.24210810697199697,-11.42802892160927,True,clean,False
gsm8k_32,0.9989927881977108,-0.27582338615415697,-12.157584067538432,True,clean,False
gsm8k_32,0.9974872901998025,-0.20082782164586024,-11.94191673193781,True,clean,False
gsm8k_32,0.9984832323224322,-0.21819886734507385,-12.367106639893443,True,clean,False
gsm8k_32,0.996736955887678,-0.2915037530678411,-13.48679626488797,True,clean,False
gsm8k_33,0.9986724998799403,-0.23160578423331757,-14.054131103955607,True,clean,False
gsm8k_33,0.9967338848288125,-0.26908073925045584,-12.580197288242298,True,clean,False
gsm8k_33,0.9952671685680406,-0.2661770537170099,-12.801193781560208,True,clean,False
gsm8k_33,0.9977742425663774,-0.2644180608401294,-13.994666369629934,True,clean,False
gsm8k_33,0.9980947730362619,-0.2768728981494673,-13.086024993932405,True,clean,False
gsm8k_33,0.9955745007188649,-0.29508908551467505,-13.641268278130855,True,clean,False
gsm8k_33,0.9940324104780587,-0.31079578990334245,-14.049021964825462,True,clean,False
gsm8k_34,0.9958490373578499,-0.232003259631998,-12.497131391224938,True,clean,False
gsm8k_34,0.9951590728241365,-0.24013398303068131,-13.386412452103478,True,clean,False
gsm8k_34,0.9965421257016162,-0.25832695303611863,-13.59594436876284,True,clean,False
gsm8k_34,0.9959172444374822,-0.2726995741752751,-10.233173782298387,True,clean,False
gsm8k_34,0.9982484252811556,-0.2098981726952806,-12.949199432936767,True,clean,False
gsm8k_34,0.9956046030503615,-0.2740152300889864,-13.61473443623422,True,clean,False
gsm8k_34,0.9970320985134746,-0.2838930070080967,-11.28165638431169,True,clean,False
gsm8k_35,0.9962593427327969,-0.2891271639143246,-11.937969933342687,True,clean,False
gsm8k_35,0.9971095228893452,-0.21874166319261326,-10.738430908247988,True,clean,False
gsm8k_35,0.9966741770228387,-0.24019914379055782,-11.408040421828977,True,clean,False
gsm8k_35,0.9969702037113527,-0.29943754641367776,-10.11123647827387,True,clean,False
gsm8k_35,0.9964296028217956,-0.31376847622343934,-10.125034825526336,True,clean,False
gsm8k_35,0.9945352298179813,-0.2525461520029489,-10.43728429494906,False,clean,False
gsm8k_35,0.99659431151895,-0.2728084820636427,-10.718421769036468,True,clean,False
gsm8k_36,0.9983225019037337,-0.26909634578705227,-11.928102646856846,False,clean,False
gsm8k_36,0.9934954335930586,-0.29106730607592934,-10.852070925634647,False,clean,False
gsm8k_36,0.9971445053190224,-0.24464651973268492,-12.69238033951053,False,clean,False
gsm8k_36,0.9948791887962741,-0.2596037337728133,-11.424395024678285,False,clean,False
gsm8k_36,0.9950951925974274,-0.3071227335872583,-12.89656644187583,False,clean,False
gsm8k_36,0.9924835637236826,-0.32860119129169096,-11.42485951224782,False,clean,False
gsm8k_36,0.9943584917191899,-0.26848010374335085,-12.735616995782333,False,clean,False
gsm8k_37,0.9775624570739534,-0.37335793384797505,-12.925166928481458,False,clean,False
gsm8k_37,0.9611205707617867,-0.4599360764272246,-10.814912614949293,False,clean,False
gsm8k_37,0.9913780020655832,-0.30168701322267644,-13.794586113198031,False,clean,False
gsm8k_37,0.9868443335800989,-0.344821974819078,-11.412417533865245,False,clean,False
gsm8k_37,0.9777214135338907,-0.38182246533067404,-10.974796058329908,False,clean,False
gsm8k_37,0.9733063655394796,-0.518281098084992,-9.366286701435145,False,clean,False
gsm8k_37,0.9503102372055405,-0.504762382841961,-12.62375321717646,False,clean,False
gsm8k_38,0.9910517243697734,-0.36203454892441533,-8.118952124596023,False,clean,False
gsm8k_38,0.9932965555337807,-0.31185318681890606,-9.509410356877734,True,clean,False
gsm8k_38,0.9929668085158866,-0.3562870505763372,-9.221090517349278,True,clean,False
gsm8k_38,0.9922398429188228,-0.3024789591561765,-11.29406674028075,True,clean,False
gsm8k_38,0.9917064827435496,-0.3364058235890234,-10.013157926710347,True,clean,False
gsm8k_38,0.9941443977198149,-0.2968588828605481,-11.475756778673537,True,clean,False
gsm8k_38,0.9942263785415302,-0.33401673024436773,-10.380633329724773,True,clean,False
gsm8k_39,0.9906975932630203,-0.27120055860775993,-10.091764714372866,True,clean,False
gsm8k_39,0.9922773044840209,-0.3075055949994706,-9.41059552383811,True,clean,False
gsm8k_39,0.9933847543031198,-0.2779646386705812,-9.417798936152995,True,clean,False
gsm8k_39,0.9882709736883897,-0.3668658920207306,-9.612638564406343,True,clean,False
gsm8k_39,0.9919993240443059,-0.3434463425543099,-9.962703781275454,True,clean,False
gsm8k_39,0.994406996831757,-0.25340369473497903,-9.492792890003868,True,clean,False
gsm8k_39,0.99102343515851,-0.31641253393960284,-8.248301780649351,True,clean,False
gsm8k_40,0.9959247808975016,-0.23084090302757804,-9.019648530867695,True,clean,False
gsm8k_40,0.9978949759451272,-0.19690106342504793,-10.954483304622261,True,clean,False
gsm8k_40,0.9972676792598867,-0.18286061382962282,-8.896705566147704,True,clean,False
gsm8k_40,0.9975826104420827,-0.16509855709617446,-11.350259481170463,True,clean,False
gsm8k_40,0.9966168514153527,-0.1919723785901623,-10.900478610707362,True,clean,False
gsm8k_40,0.9946805445009465,-0.20974156036979208,-11.400816650947126,True,clean,False
gsm8k_40,0.9985193662697616,-0.1845038047859979,-10.772012447540257,True,clean,False
gsm8k_41,0.9950531395183263,-0.31462218273748904,-10.034116440985489,True,clean,False
gsm8k_41,0.9892862409822943,-0.37811338193602195,-10.038125866107203,False,clean,False
gsm8k_41,0.9852513868962928,-0.41777862162414603,-10.469316654586642,True,clean,False
gsm8k_41,0.9912137932983385,-0.2995219677658771,-9.849964800089381,True,clean,False
gsm8k_41,0.9903188600714838,-0.3757343998840713,-9.05327820033257,False,clean,False
gsm8k_41,0.9791361135918084,-0.4698446780679866,-8.932437604925202,True,clean,False
gsm8k_41,0.9787803919535554,-0.4281226073441963,-9.725537280889457,False,clean,False
gsm8k_42,0.9935090682052099,-0.26947386365775067,-13.638352790834748,True,clean,False
gsm8k_42,0.9930765319951579,-0.3812345702653324,-11.802834518850513,True,clean,False
gsm8k_42,0.9916392151641891,-0.3726453753055375,-11.698083896239483,True,clean,False
gsm8k_42,0.9939988860845341,-0.3285922831159547,-11.467050247773825,True,clean,False
gsm8k_42,0.9960891543641387,-0.26897667752249094,-12.86997508373558,True,clean,False
gsm8k_42,0.9964174700088654,-0.27730016974875926,-9.993659941998217,True,clean,False
gsm8k_42,0.9970188025095723,-0.25496539113032984,-12.092471963640403,True,clean,False
gsm8k_43,0.9489468440070247,-0.521606649237035,-7.746371357059779,True,clean,False
gsm8k_43,0.9654914183600669,-0.48863674392070416,-9.086483058480828,True,clean,False
gsm8k_43,0.991452961572512,-0.3246759553478942,-11.24187017710972,True,clean,False
gsm8k_43,0.9844245879810533,-0.4047990031433945,-10.733411018931347,True,clean,False
gsm8k_43,0.9890507777463002,-0.4119170379696309,-10.100150440516469,True,clean,False
gsm8k_43,0.9946699998835521,-0.2672028688097785,-12.698797291821888,True,clean,False
gsm8k_43,0.9953115008420067,-0.2888016537984188,-10.252415084093476,True,clean,False
gsm8k_44,0.995932113628868,-0.29427843601580744,-11.764241044954286,False,clean,False
gsm8k_44,0.9957251549306501,-0.2939660320490386,-10.934187205954938,False,clean,False
gsm8k_44,0.995044358720272,-0.2550302203490185,-10.807928993171302,False,clean,False
gsm8k_44,0.9952893251410051,-0.30484452222297437,-9.643189894647513,True,clean,False
gsm8k_44,0.9943463688269444,-0.32216447213609883,-9.706533425740151,False,clean,False
gsm8k_44,0.9970312542723809,-0.26277986763149125,-11.217776055655284,False,clean,False
gsm8k_44,0.9901808200556669,-0.34686903074874353,-10.902309938514408,False,clean,False
gsm8k_45,0.9927348580516878,-0.30236809596529246,-8.713207782547483,True,clean,False
gsm8k_45,0.9938196213768816,-0.308146525807376,-9.492721386237152,True,clean,False
gsm8k_45,0.9950069625546321,-0.26414785845235655,-8.219973136237751,False,clean,False
gsm8k_45,0.9926515535033509,-0.2727204796538358,-8.086911583766154,True,clean,False
gsm8k_45,0.9957536157643568,-0.27334268936703776,-8.770010268889342,True,clean,False
gsm8k_45,0.9953043150613792,-0.25753620017599865,-9.293482025085742,True,clean,False
gsm8k_45,0.9970965905745507,-0.22165317241530624,-10.648789420783906,True,clean,False
gsm8k_46,0.9733567904771816,-0.48086243626359,-8.701035906106396,True,clean,False
gsm8k_46,0.9870395414249057,-0.3682615098699131,-8.202891594254154,False,clean,False
