question_id,topk_mass,neg_entropy,neg_logprob_var,is_correct,fault_type,is_faulty
gsm8k_5,0.9934912012461228,-0.2246565891284334,-20.814249204608323,True,clean,False
gsm8k_5,0.997584273927275,-0.19736210362309353,-21.480197797480262,False,clean,False
gsm8k_5,0.9952679380641013,-0.22450669268450496,-20.661554637211452,False,clean,False
gsm8k_5,0.9969022290201822,-0.17588814772572467,-19.989377704040155,False,clean,False
gsm8k_6,0.9986316432873319,-0.12356513175174016,-25.820013944352667,True,clean,False
gsm8k_6,0.9984863324832374,-0.12559311991153455,-25.356479596210356,True,clean,False
gsm8k_6,0.9984356851065409,-0.10528776943457042,-24.93492788401525,True,clean,False
gsm8k_6,0.9997505304549235,-0.09772472450961203,-21.29624294790914,True,clean,False
gsm8k_6,0.9984833148966238,-0.11889739507334315,-23.037737019865787,True,clean,False
gsm8k_6,0.9985968357224368,-0.11275708905677803,-23.935470252856202,True,clean,False
gsm8k_6,0.9990343234894284,-0.12057042258889952,-24.952759092592483,True,clean,False
gsm8k_7,0.9973006080244997,-0.17252610838064447,-20.999261873836794,False,clean,False
gsm8k_7,0.9949041107188844,-0.2169367580319608,-22.982797144018814,False,clean,False
gsm8k_7,0.9941981613717364,-0.2255508764516064,-21.88637130874686,False,clean,False
gsm8k_7,0.9937050454760535,-0.21565642390570175,-22.38284891716897,False,clean,False
gsm8k_7,0.9967102091364404,-0.20305366248319204,-23.710289303730185,False,clean,False
gsm8k_7,0.9968059314612084,-0.1530576907059826,-19.441926078604286,False,clean,False
gsm8k_7,0.99622993715578,-0.1452665229314643,-20.564213963677748,False,clean,False
gsm8k_8,0.9934205616924623,-0.27476912063873504,-21.621356533462524,True,clean,False
gsm8k_8,0.9944546229459469,-0.21911203446257832,-22.062133393509033,False,clean,False
gsm8k_8,0.9954285845369929,-0.18547559393241492,-19.935392973520923,False,clean,False
gsm8k_8,0.9957367122491251,-0.17286477412011944,-19.119444113642786,False,clean,False
gsm8k_8,0.9934605775850036,-0.22634207178523466,-21.641488980657986,False,clean,False
gsm8k_8,0.9917991451042669,-0.24318525772016947,-18.932341701522166,False,clean,False
gsm8k_8,0.9955478903461056,-0.20463872713181194,-20.71033483813578,False,clean,False
gsm8k_9,0.9991321709699933,-0.17946868928429005,-18.827781609931723,True,clean,False
gsm8k_9,0.9982819937109032,-0.17751223941831315,-21.836715760900457,True,clean,False
gsm8k_9,0.9994149838298773,-0.14226535111385005,-21.77486225666088,True,clean,False
gsm8k_9,0.9990128567660487,-0.17739936254920863,-19.55777425518886,True,clean,False
gsm8k_9,0.9987219825400718,-0.1747125503523499,-19.480446065818306,True,clean,False
gsm8k_9,0.9995522242211684,-0.11476250962078774,-16.682657156159436,False,clean,False
gsm8k_9,0.9979774879590044,-0.1958272448676006,-18.652756981153548,True,clean,False
gsm8k_10,0.9989815136272174,-0.15227722946207478,-19.09324498451212,True,clean,False
gsm8k_10,0.9980539741725404,-0.153969005493354,-22.936857058247867,True,clean,False
gsm8k_10,0.9993382597199174,-0.1433216539957835,-19.351415382604724,True,clean,False
gsm8k_10,0.9989914958939894,-0.15342405792505995,-18.297752527665814,True,clean,False
gsm8k_10,0.9997343013363034,-0.11813479672819578,-18.1694362869145,True,clean,False
gsm8k_10,0.9986528009297811,-0.15282875728458764,-21.98158672581233,True,clean,False
gsm8k_10,0.9987300090621458,-0.18949564613894698,-20.64132265534881,True,clean,False
gsm8k_11,0.9998433354191545,-0.09435441054829513,-20.520451002439955,True,clean,False
gsm8k_11,0.9998359573668121,-0.09806216302617692,-20.66273767664362,True,clean,False
gsm8k_11,0.9998952463435481,-0.06472665080516897,-14.853744075186768,True,clean,False
gsm8k_11,0.9994648510919708,-0.10180686262973278,-17.84937021737475,True,clean,False
gsm8k_11,0.9996829757185834,-0.07589836320500133,-16.330833045667205,True,clean,False
gsm8k_11,0.9996759475213614,-0.10637250894313068,-21.699077605743412,True,clean,False
gsm8k_11,0.9998290931224497,-0.08551034999476974,-16.405360994888575,True,clean,False
gsm8k_12,0.9973100098571358,-0.20922253602503302,-16.74355261737984,False,clean,False
gsm8k_12,0.9961819384700697,-0.26620054061162374,-17.091349960253215,False,clean,False
gsm8k_12,0.994858158524455,-0.26366559562196,-21.135998505081567,False,clean,False
gsm8k_12,0.9973302714140607,-0.2129109093820228,-19.920309396334233,False,clean,False
gsm8k_12,0.998080342549005,-0.2341050781039028,-16.734269431181875,True,clean,False
gsm8k_12,0.9956949370239693,-0.2910328193385101,-18.296813240244607,False,clean,False
gsm8k_12,0.9966280048344749,-0.22584947733670002,-18.85162009409648,False,clean,False
gsm8k_13,0.997897913860656,-0.13584160084123642,-18.48689647405826,True,clean,False
gsm8k_13,0.9977805697001148,-0.17074982758067153,-19.519349050628847,True,clean,False
gsm8k_13,0.9977333677493199,-0.16231049608789716,-17.63616774768451,True,clean,False
gsm8k_13,0.9986937051247717,-0.1229814879080429,-15.588423399024009,True,clean,False
gsm8k_13,0.9987912284195437,-0.15502429872137768,-16.793819010166363,False,clean,False
gsm8k_13,0.9951922267500878,-0.23997577154440936,-19.251102761087004,True,clean,False
gsm8k_13,0.9980063782429001,-0.1337019490081117,-16.87821870772119,True,clean,False
gsm8k_14,0.9979469152167115,-0.17377749670197695,-20.743191850634755,True,clean,False
gsm8k_14,0.9988763284306518,-0.13613508193431215,-16.6240104728488,True,clean,False
gsm8k_14,0.9991310611798095,-0.13061654815273377,-17.795692898778242,True,clean,False
gsm8k_14,0.9989947122770096,-0.1334652022391044,-16.86793021894249,True,clean,False
gsm8k_14,0.9991098801529815,-0.1345589745906359,-17.72742350287835,True,clean,False
gsm8k_14,0.9988804930702111,-0.13016679744525217,-17.383655997116573,True,clean,False
gsm8k_14,0.9989904326497103,-0.12248841449100026,-15.821235820955218,True,clean,False
gsm8k_15,0.9987878484448905,-0.13546031582744267,-22.523662591029748,True,clean,False
gsm8k_15,0.9987870018750334,-0.13563552022394998,-22.520331659991594,False,clean,False
gsm8k_15,0.9980081632035674,-0.12494141226350039,-22.857046615452543,True,clean,False
gsm8k_15,0.9979745719664356,-0.13890881113698558,-22.000331193321834,False,clean,False
gsm8k_15,0.9987359066544362,-0.10750642579620055,-19.03370051009076,False,clean,False
gsm8k_15,0.997113594084047,-0.16593536584690674,-22.56247680313793,False,clean,False
gsm8k_15,0.9985535164989326,-0.12089815095987344,-21.952909484558038,True,clean,False
gsm8k_16,0.998084755342077,-0.20439816931067264,-24.49781776186972,True,clean,False
gsm8k_16,0.9962263742823675,-0.20922557099567143,-24.212022532264005,True,clean,False
gsm8k_16,0.99570531861959,-0.23608421370692867,-22.59113772786518,True,clean,False
gsm8k_16,0.9958580941006575,-0.1984741524736391,-24.9851289375713,True,clean,False
gsm8k_16,0.999215071050614,-0.16207137706003646,-21.062641503916474,True,clean,False
gsm8k_16,0.9979389829327793,-0.20322638159126266,-23.45211509961656,True,clean,False
gsm8k_16,0.9966571635856986,-0.21211541580852578,-21.54886498301975,True,clean,False
gsm8k_17,0.9996878315611339,-0.0990529959876483,-17.10895672539804,True,clean,False
gsm8k_17,0.9994108387128969,-0.10105198861545821,-16.477388295557333,False,clean,False
gsm8k_17,0.9993004574219893,-0.1520369519549337,-22.363557636200795,True,clean,False
gsm8k_17,0.998879311037802,-0.09031713769385921,-18.683208319888006,True,clean,False
gsm8k_17,0.9996269687133472,-0.06913934814545591,-14.742160743877703,False,clean,False
gsm8k_17,0.9997690205290128,-0.1256626369048896,-23.29353637397011,True,clean,False
gsm8k_17,0.9997451692429093,-0.1212408274550689,-19.399030640933375,True,clean,False
gsm8k_18,0.9998672696608321,-0.1125152729020122,-19.53002326665703,False,clean,False
gsm8k_18,0.9998876550511657,-0.08799817263514019,-16.963937869690994,False,clean,False
gsm8k_18,0.999724695951993,-0.14004473768901549,-21.56725944633791,False,clean,False
gsm8k_18,0.9995531807005749,-0.16377106495364543,-21.31800041535505,False,clean,False
gsm8k_18,0.9993302428035116,-0.11451309434427474,-19.56528184117807,False,clean,False
gsm8k_18,0.9996971912507664,-0.1473884811369081,-22.197160655560673,False,clean,False
gsm8k_18,0.9997326592428915,-0.1337456375724285,-19.239993739867334,True,clean,False
gsm8k_19,0.9968677943920794,-0.202453123692186,-16.888486541833565,True,clean,False
gsm8k_19,0.9987545738539236,-0.1380332864902416,-16.32900064177117,False,clean,False
gsm8k_19,0.9975086076291196,-0.163486882796804,-16.907324871250296,True,clean,False
gsm8k_19,0.9979444477821934,-0.1668078611530855,-16.95005037333772,False,clean,False
gsm8k_19,0.9976281400968006,-0.1909277100499865,-17.463502593020603,False,clean,False
gsm8k_19,0.9986712798790104,-0.135897848621757,-16.47293316200723,False,clean,False
gsm8k_19,0.9984591418664248,-0.1588802215364297,-17.20945437297743,False,clean,False
gsm8k_20,0.9967207764931828,-0.15892162045601327,-17.83416948166408,True,clean,False
gsm8k_20,0.9985652528942649,-0.15597445772401378,-18.496458956981495,True,clean,False
gsm8k_20,0.9983952324792661,-0.13273486596115003,-18.778898290303665,True,clean,False
gsm8k_20,0.9966661242385291,-0.17300812956997838,-18.24802529977719,True,clean,False
gsm8k_20,0.9988125290646154,-0.11757450576858922,-18.417369689489952,True,clean,False
gsm8k_20,0.9988188111057504,-0.10459577987887937,-17.556806467135214,True,clean,False
gsm8k_20,0.9984142020294136,-0.1513002180340944,-18.739011195471964,True,clean,False
gsm8k_21,0.9957398574396741,-0.25551865636244775,-18.963709237296186,False,clean,False
gsm8k_21,0.9978359467374116,-0.22394416319261248,-20.936639991815312,False,clean,False
gsm8k_21,0.9945625471385307,-0.24695973530745813,-17.094916152064762,False,clean,False
gsm8k_21,0.9970033795034479,-0.19470028039758705,-22.050279786720882,False,clean,False
gsm8k_21,0.9990642297799861,-0.18213100276224053,-23.07384028686335,False,clean,False
gsm8k_21,0.9959913205445214,-0.23064388349845952,-19.191628910023038,True,clean,False
gsm8k_21,0.9968557682782598,-0.20475148500559173,-21.393543765158803,False,clean,False
gsm8k_22,0.999643965456713,-0.10849789782660756,-19.296556789956625,True,clean,False
gsm8k_22,0.9997518408460287,-0.10488913889687386,-20.246976827287337,True,clean,False
gsm8k_22,0.9996497263333083,-0.10876350056809604,-20.141895994464573,True,clean,False
gsm8k_22,0.9995019815924502,-0.10047555097734037,-17.657107448105517,True,clean,False
gsm8k_22,0.9993828305039362,-0.1240713090830358,-20.1139194735488,True,clean,False
gsm8k_22,0.9994219524999823,-0.14450647817155285,-19.102699761062983,True,clean,False
gsm8k_22,0.9995637392559131,-0.1174355608246461,-20.044458718741712,True,clean,False
gsm8k_23,0.9994299968706634,-0.12149785570429934,-26.28670111840496,False,clean,False
gsm8k_23,0.9986768501449207,-0.162970252704847,-25.517094304259206,True,clean,False
gsm8k_23,0.998464813344109,-0.1865171397453988,-28.593631696141525,False,clean,False
gsm8k_23,0.998573581155291,-0.1449661128855107,-28.34905533852936,True,clean,False
gsm8k_23,0.9978282920323817,-0.20067164230643164,-30.08142344664317,False,clean,False
gsm8k_23,0.9991833494192153,-0.16953115216029527,-28.942612394680094,False,clean,False
gsm8k_23,0.9986382090936026,-0.17937316480401216,-27.631317412689185,True,clean,False
gsm8k_24,0.9983808846161587,-0.16772405166335994,-21.67863175166008,False,clean,False
gsm8k_24,0.997708042054569,-0.19572027418578697,-23.24890984739791,False,clean,False
gsm8k_24,0.9978406451407491,-0.17910702588141691,-22.642943964796277,True,clean,False
gsm8k_24,0.9983403922224516,-0.14614607548167854,-21.838509230562497,True,clean,False
gsm8k_24,0.9983015618354121,-0.16811904076376105,-22.632615078546372,True,clean,False
gsm8k_24,0.9984750854242553,-0.16347451300753973,-22.955968029592412,True,clean,False
gsm8k_24,0.9975673378588495,-0.18651197604425898,-25.680976542286448,False,clean,False
gsm8k_25,0.9983859629817513,-0.1386722701933051,-17.908712645473866,True,clean,False
gsm8k_25,0.9984052053656469,-0.1639492186707318,-21.68095309054773,True,clean,False
gsm8k_25,0.9989427486119944,-0.14397166552563195,-20.691729746707782,True,clean,False
gsm8k_25,0.9975000990656525,-0.1712294894015661,-19.48728343596889,True,clean,False
gsm8k_25,0.9974845788801944,-0.19170942481979275,-21.889979343910706,True,clean,False
gsm8k_25,0.9974261880668922,-0.194758689418098,-22.114199542214244,True,clean,False
gsm8k_25,0.9979245690176376,-0.16573129292572095,-18.631230286048392,True,clean,False
gsm8k_26,0.9998093105481815,-0.10156249744797084,-19.530049151080185,True,clean,False
gsm8k_26,0.9996304719314161,-0.09238234085869206,-18.842277875393286,True,clean,False
gsm8k_26,0.9998294368981864,-0.08124483861479237,-17.186341547485,True,clean,False
gsm8k_26,0.9997411254345756,-0.08328653435308046,-17.028841028217926,True,clean,False
gsm8k_26,0.9995740810808926,-0.10536193680111093,-19.311499772539072,True,clean,False
gsm8k_26,0.9996965618695748,-0.09536287009983974,-18.24740205374407,True,clean,False
gsm8k_26,0.9998139470616211,-0.11196683189081205,-21.69584328808601,True,clean,False
gsm8k_27,0.9986342759829302,-0.15454944831286108,-20.18818370501751,False,clean,False
gsm8k_27,0.9994828503680303,-0.1328133253837344,-19.2086521496066,True,clean,False
gsm8k_27,0.9992290715817727,-0.14834933926625649,-20.609690791033017,False,clean,False
gsm8k_27,0.9986653054712584,-0.17593838941007545,-19.37168489083438,False,clean,False
gsm8k_27,0.9996188564204211,-0.13804029562980644,-17.88025955743934,True,clean,False
gsm8k_27,0.9992983830070202,-0.13951137084839843,-18.902437518403875,False,clean,False
gsm8k_27,0.9989282656708649,-0.14021949855835555,-19.806402190822233,True,clean,False
gsm8k_28,0.9981381687818679,-0.18968595982580136,-22.451735841942263,True,clean,False
gsm8k_28,0.9954210049237417,-0.25964715771307034,-22.558132913835117,True,clean,False
gsm8k_28,0.9950549826401474,-0.25648752634496813,-23.881959641833134,True,clean,False
gsm8k_28,0.9933850907574618,-0.26903268571859446,-22.963226577233495,True,clean,False
gsm8k_28,0.9942286827390955,-0.25442433520838476,-22.66768806868177,True,clean,False
gsm8k_28,0.9966462534624195,-0.23212146536732778,-22.673474847688592,True,clean,False
gsm8k_28,0.9965989673319966,-0.2311723820320269,-21.456194804628826,True,clean,False
gsm8k_29,0.9990854794003795,-0.14951533748290718,-20.273473339455226,True,clean,False
gsm8k_29,0.9984346728121759,-0.17212632410098788,-21.7406926511645,True,clean,False
gsm8k_29,0.9982364573656933,-0.18955447224736238,-25.25176590229609,True,clean,False
gsm8k_29,0.9990983698482266,-0.1752603365710216,-20.5244097439492,True,clean,False
gsm8k_29,0.9993448294629217,-0.1206172121553885,-18.81592338079827,True,clean,False
gsm8k_29,0.9986407332100169,-0.1917560176573111,-18.512819478949154,True,clean,False
gsm8k_29,0.99574041707957,-0.17671335958583623,-18.99693735098066,True,clean,False
gsm8k_30,0.9997182340661181,-0.11347146258040747,-21.06677154272248,True,clean,False
gsm8k_30,0.998937138468982,-0.1492523565806467,-21.241779125225683,True,clean,False
gsm8k_30,0.999421915197802,-0.1426685538958142,-21.515681993632057,True,clean,False
gsm8k_30,0.9995217902753673,-0.10444368293037457,-18.552213410812385,False,clean,False
gsm8k_30,0.9994792212944068,-0.12775623783084147,-20.08832750307028,True,clean,False
gsm8k_30,0.9994377641724359,-0.11695582050099805,-22.69773119155368,True,clean,False
gsm8k_30,0.9990115239224101,-0.12809779673938607,-22.580019332220726,True,clean,False
gsm8k_31,0.9977996898808764,-0.17951751346731787,-21.465879211366726,True,clean,False
gsm8k_31,0.9986451427519402,-0.14753894141826898,-21.216978195372903,True,clean,False
gsm8k_31,0.9989830265947834,-0.15373126748069932,-19.58000149009362,True,clean,False
gsm8k_31,0.9997861493568139,-0.14183511290624176,-21.91654378508524,True,clean,False
gsm8k_31,0.9989113925107957,-0.16056008950324674,-20.832924692694164,True,clean,False
gsm8k_31,0.9984779961709871,-0.18859325268520288,-25.582043821769176,True,clean,False
gsm8k_31,0.9995157098602122,-0.13300182469013241,-19.182482004974265,True,clean,False
gsm8k_32,0.9995654595719745,-0.16760685876439022,-23.820142072613297,True,clean,False
gsm8k_32,0.9999507475245141,-0.11654761845833454,-21.621361632683023,True,clean,False
gsm8k_32,0.9998896732210947,-0.10870986142651136,-22.787635217132575,True,clean,False
gsm8k_32,0.9998428969581523,-0.12783489989564617,-21.91923104319997,True,clean,False
gsm8k_32,0.9998678841506726,-0.1344669295040015,-23.558388688608684,True,clean,False
gsm8k_32,0.9997120747115168,-0.11777961013666448,-20.36411430642398,True,clean,False
gsm8k_32,0.9999016931222545,-0.12994513561586615,-21.28438198444253,True,clean,False
gsm8k_33,0.9993680000916025,-0.1409691243133126,-27.586272893571294,True,clean,False
gsm8k_33,0.9998148422320072,-0.10454907966199616,-23.29658336900354,True,clean,False
gsm8k_33,0.9996690399465163,-0.12522550916273162,-25.813077054239393,True,clean,False
gsm8k_33,0.9998787579834522,-0.08676289557961879,-21.829576434269892,True,clean,False
gsm8k_33,0.9998541214832607,-0.09015732092636848,-21.67003600777072,True,clean,False
gsm8k_33,0.9995252678279771,-0.1313926624536486,-25.747812311681788,True,clean,False
gsm8k_33,0.9995842692484651,-0.11567359728732528,-23.068987831951606,True,clean,False
gsm8k_34,0.999763840185221,-0.11854365939703558,-22.383090874785346,True,clean,False
gsm8k_34,0.9995126405854008,-0.1162487320623365,-22.974031350312025,True,clean,False
gsm8k_34,0.9991889487135547,-0.16024781993295728,-22.403768972054568,True,clean,False
gsm8k_34,0.9994952664992071,-0.1319393495611367,-23.93132230893541,True,clean,False
gsm8k_34,0.9997546815247756,-0.09270593853974866,-21.61497257945014,True,clean,False
gsm8k_34,0.9995855881863099,-0.1094314856271221,-23.696296219115258,True,clean,False
gsm8k_34,0.9996430691724766,-0.10760496655459924,-23.179408330227307,True,clean,False
gsm8k_35,0.9987861881882225,-0.17376660440978992,-19.935647632795476,True,clean,False
gsm8k_35,0.9988707352257928,-0.1447965163919738,-19.807588409997418,True,clean,False
gsm8k_35,0.9988825048976108,-0.16306564533729512,-20.506070734209448,True,clean,False
gsm8k_35,0.9995175039638856,-0.1456489201593099,-21.231714162225362,True,clean,False
gsm8k_35,0.9986402361761509,-0.17328640783885918,-18.602860014740788,True,clean,False
gsm8k_35,0.9991634657343845,-0.1616420561398688,-21.250107437059274,True,clean,False
gsm8k_35,0.9987238120506544,-0.12539467231493506,-18.430034779050708,True,clean,False
gsm8k_36,0.9988636230861011,-0.14248926845249857,-21.970824481039504,False,clean,False
gsm8k_36,0.999178356996634,-0.1412575763717633,-22.5931891605552,False,clean,False
gsm8k_36,0.9988538905024585,-0.1282496519446833,-19.255623258118465,False,clean,False
gsm8k_36,0.9989389250953982,-0.11990427758522137,-16.882943460758064,False,clean,False
gsm8k_36,0.99984739172902,-0.10334224023413274,-17.761792412989276,False,clean,False
gsm8k_36,0.9990838639931585,-0.1566911822101424,-23.785328955421523,False,clean,False
gsm8k_36,0.9989857691840037,-0.1474070716956455,-19.317966577181746,False,clean,False
gsm8k_37,0.992151492470628,-0.23293369444470913,-23.871277239535967,False,clean,False
gsm8k_37,0.9766698058474249,-0.3700551794763698,-24.335397935141994,False,clean,False
gsm8k_37,0.9786769075501219,-0.2934822728315587,-22.61986212966761,False,clean,False
gsm8k_37,0.9788368844093007,-0.3141677007862978,-23.772320063316222,False,clean,False
gsm8k_37,0.9863056477120493,-0.2658743453624283,-24.048221316641172,False,clean,False
gsm8k_37,0.9740928997210409,-0.3840007929966985,-24.081647010370318,False,clean,False
gsm8k_37,0.9885999022267107,-0.24234029433276955,-23.05385677488696,False,clean,False
gsm8k_38,0.9987945749637258,-0.1914168414003188,-20.093598980687606,True,clean,False
gsm8k_38,0.9985755104486814,-0.1835359033751636,-19.681244958430863,True,clean,False
gsm8k_38,0.9963317030414648,-0.24915639366872067,-20.46339224652624,True,clean,False
gsm8k_38,0.9964452394089304,-0.2673173028841296,-20.172611892535237,True,clean,False
gsm8k_38,0.9986101484168737,-0.19032848243523684,-19.04391847764691,False,clean,False
gsm8k_38,0.9981971497777911,-0.1759716697542708,-18.807260227780674,True,clean,False
gsm8k_38,0.9964220286497859,-0.2170067917283757,-20.70645476923771,True,clean,False
gsm8k_39,0.998262910534197,-0.1739218788471069,-19.84506874339388,True,clean,False
gsm8k_39,0.9970437929199937,-0.1992440438998668,-18.055537049787272,True,clean,False
gsm8k_39,0.9984290003306133,-0.13285152554052543,-17.436855032915552,True,clean,False
gsm8k_39,0.9989486742281246,-0.13527177406528815,-17.45354032964962,True,clean,False
gsm8k_39,0.9982112624337943,-0.14166016845421434,-18.457323715353162,True,clean,False
gsm8k_39,0.9990575391187505,-0.13338981200922903,-18.40694177046033,True,clean,False
gsm8k_39,0.9978709013312589,-0.15949926423459904,-17.53689005094733,False,clean,False
gsm8k_40,0.9984827507541861,-0.20203461176180024,-20.028906395647795,True,clean,False
gsm8k_40,0.999029846995019,-0.13694644614620352,-19.388505960386855,True,clean,False
gsm8k_40,0.999776651075275,-0.10530042790283281,-19.922941756873524,True,clean,False
gsm8k_40,0.9988970210958079,-0.12269942922140137,-21.17775125228512,True,clean,False
gsm8k_40,0.9995332890502725,-0.11096013763964147,-19.15547451903113,True,clean,False
gsm8k_40,0.9986508722702881,-0.13298321446243547,-20.930069577564307,True,clean,False
gsm8k_40,0.9984630349000834,-0.1754442684631386,-21.303841883078455,True,clean,False
gsm8k_41,0.988650019505937,-0.2908306975056877,-24.767596515310604,True,clean,False
gsm8k_41,0.9976262230459448,-0.2145060289620207,-21.982862392970254,True,clean,False
gsm8k_41,0.9949871922269788,-0.2552619738499441,-21.74092823432823,True,clean,False
gsm8k_41,0.9964571941346615,-0.22197476423417534,-22.913039331792465,True,clean,False
gsm8k_41,0.9939277474446481,-0.2526753423934122,-23.138930422543986,True,clean,False
gsm8k_41,0.9936125293478366,-0.23594414952142215,-23.208355973260698,True,clean,False
gsm8k_41,0.9972153729455064,-0.19031137790023891,-22.593967596600464,True,clean,False
gsm8k_42,0.9995726301289882,-0.1395888095914133,-18.760443987623308,True,clean,False
gsm8k_42,0.9991418835608261,-0.1575978285708334,-17.894637530141946,True,clean,False
gsm8k_42,0.9996050282784062,-0.13266289435428846,-20.892012720733145,True,clean,False
gsm8k_42,0.9976254949749744,-0.17809168922138371,-21.78160544992326,True,clean,False
gsm8k_42,0.9984121854364016,-0.17926034643722272,-20.435246386292278,True,clean,False
gsm8k_42,0.9989000332875912,-0.1745440038206975,-23.868118758982934,True,clean,False
gsm8k_42,0.9990737021929651,-0.15542878026543627,-21.78434816183237,True,clean,False
gsm8k_43,0.9975356641491309,-0.18093964090678646,-19.592150125871832,True,clean,False
gsm8k_43,0.9985413519131204,-0.1494356467390376,-18.799337334693792,True,clean,False
gsm8k_43,0.997996149318269,-0.17452075309726556,-19.953893301747158,False,clean,False
gsm8k_43,0.998010785002265,-0.16373355284359548,-19.82298822180206,False,clean,False
gsm8k_43,0.9961910880305094,-0.25066875599086674,-23.25697233688438,False,clean,False
gsm8k_43,0.9976487157548777,-0.18038963703961136,-22.57997722566932,False,clean,False
gsm8k_43,0.9983836135346089,-0.19064340347768896,-21.211275180508604,True,clean,False
gsm8k_44,0.9992537225985834,-0.12956524108786244,-19.63113336548494,True,clean,False
gsm8k_44,0.999356992114401,-0.12427206364180159,-17.37253402515617,False,clean,False
gsm8k_44,0.9992173382602141,-0.12406260772401739,-19.38730451567455,False,clean,False
gsm8k_44,0.999487905222411,-0.10788895215597301,-16.921919111831244,False,clean,False
gsm8k_44,0.9991953428325839,-0.12283012730749092,-18.16135787442795,False,clean,False
gsm8k_44,0.9988055427882601,-0.14402247233282975,-19.010168794963786,False,clean,False
gsm8k_44,0.9991979378042173,-0.12862163432625523,-18.605518621044467,True,clean,False
gsm8k_45,0.9994041146893675,-0.1265808040811097,-16.096502571417446,True,clean,False
gsm8k_45,0.998718493191133,-0.13627996385577465,-17.695336567637394,True,clean,False
gsm8k_45,0.9988848109046351,-0.13088849293790444,-17.103114872328828,True,clean,False
gsm8k_45,0.9993726360334936,-0.13383242715433477,-17.278184991699433,True,clean,False
gsm8k_45,0.9984227130910911,-0.1635505447870613,-18.434128816595116,True,clean,False
gsm8k_45,0.9983081903537361,-0.14532844738886933,-16.857321836582148,True,clean,False
gsm8k_45,0.9981277569363363,-0.1627442895115034,-17.785213529996373,True,clean,False
gsm8k_46,0.9819429232050003,-0.3366464973166878,-17.82700830591247,False,clean,False
gsm8k_46,0.9937023209198563,-0.22924805301971957,-20.654695753191696,True,clean,False
